Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,2023-04-24 09:00 PM,2023,04,24,21,52.9,144,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-24 10:00 PM,2023,04,24,22,58.4,152,Unhealthy,64.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-24 11:00 PM,2023,04,24,23,59.2,153,Unhealthy,60.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 12:00 AM,2023,04,25,00,55.6,151,Unhealthy,52.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 01:00 AM,2023,04,25,01,52.8,144,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 02:00 AM,2023,04,25,02,53.0,144,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 03:00 AM,2023,04,25,03,56.5,152,Unhealthy,62.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 04:00 AM,2023,04,25,04,58.8,153,Unhealthy,63.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 05:00 AM,2023,04,25,05,58.6,153,Unhealthy,60.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 06:00 AM,2023,04,25,06,65.2,156,Unhealthy,75.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 07:00 AM,2023,04,25,07,65.1,156,Unhealthy,65.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 08:00 AM,2023,04,25,08,64.8,156,Unhealthy,65.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 09:00 AM,2023,04,25,09,69.7,158,Unhealthy,78.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 10:00 AM,2023,04,25,10,61.6,154,Unhealthy,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 11:00 AM,2023,04,25,11,51.9,141,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 12:00 PM,2023,04,25,12,41.4,116,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 01:00 PM,2023,04,25,13,35.7,101,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 02:00 PM,2023,04,25,14,35.8,102,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 03:00 PM,2023,04,25,15,34.9,99,Moderate,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 04:00 PM,2023,04,25,16,34.4,98,Moderate,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 05:00 PM,2023,04,25,17,37.7,106,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 06:00 PM,2023,04,25,18,42.3,118,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 07:00 PM,2023,04,25,19,47.1,130,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 08:00 PM,2023,04,25,20,57.0,152,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 09:00 PM,2023,04,25,21,62.0,154,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 10:00 PM,2023,04,25,22,68.5,158,Unhealthy,75.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-25 11:00 PM,2023,04,25,23,72.2,160,Unhealthy,76.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-26 12:00 AM,2023,04,26,00,75.6,161,Unhealthy,79.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-26 01:00 AM,2023,04,26,01,75.6,161,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2023-04-27 03:00 AM,2023,04,27,03,-999.0,-999,N/A,84.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 04:00 AM,2023,04,27,04,129.2,189,Unhealthy,154.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 05:00 AM,2023,04,27,05,185.7,236,Very Unhealthy,227.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 06:00 AM,2023,04,27,06,167.2,218,Very Unhealthy,151.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 07:00 AM,2023,04,27,07,156.2,207,Very Unhealthy,146.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 08:00 AM,2023,04,27,08,131.7,190,Unhealthy,108.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 09:00 AM,2023,04,27,09,100.1,174,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 10:00 AM,2023,04,27,10,81.9,165,Unhealthy,64.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 11:00 AM,2023,04,27,11,77.4,162,Unhealthy,73.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 12:00 PM,2023,04,27,12,76.7,162,Unhealthy,76.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 01:00 PM,2023,04,27,13,83.8,166,Unhealthy,91.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 02:00 PM,2023,04,27,14,77.9,163,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 03:00 PM,2023,04,27,15,75.4,161,Unhealthy,73.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 04:00 PM,2023,04,27,16,74.2,161,Unhealthy,73.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 05:00 PM,2023,04,27,17,77.5,162,Unhealthy,81.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 06:00 PM,2023,04,27,18,73.7,160,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 07:00 PM,2023,04,27,19,49.8,136,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 08:00 PM,2023,04,27,20,41.4,116,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 09:00 PM,2023,04,27,21,39.7,111,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 10:00 PM,2023,04,27,22,40.3,113,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-27 11:00 PM,2023,04,27,23,42.6,118,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 12:00 AM,2023,04,28,00,50.3,137,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 01:00 AM,2023,04,28,01,47.6,131,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 02:00 AM,2023,04,28,02,45.8,126,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 03:00 AM,2023,04,28,03,40.4,113,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 04:00 AM,2023,04,28,04,33.6,96,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 05:00 AM,2023,04,28,05,34.3,98,Moderate,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 06:00 AM,2023,04,28,06,40.6,114,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 07:00 AM,2023,04,28,07,52.8,144,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 08:00 AM,2023,04,28,08,47.4,130,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 09:00 AM,2023,04,28,09,43.2,120,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 10:00 AM,2023,04,28,10,46.6,128,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 11:00 AM,2023,04,28,11,53.3,145,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 12:00 PM,2023,04,28,12,55.1,149,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 01:00 PM,2023,04,28,13,55.0,149,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 02:00 PM,2023,04,28,14,51.5,140,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 03:00 PM,2023,04,28,15,49.2,135,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 04:00 PM,2023,04,28,16,51.5,140,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 05:00 PM,2023,04,28,17,54.1,147,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 06:00 PM,2023,04,28,18,54.8,149,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 07:00 PM,2023,04,28,19,56.1,151,Unhealthy,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 08:00 PM,2023,04,28,20,61.0,154,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 09:00 PM,2023,04,28,21,63.6,155,Unhealthy,71.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 10:00 PM,2023,04,28,22,61.0,154,Unhealthy,56.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-28 11:00 PM,2023,04,28,23,57.3,152,Unhealthy,50.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 12:00 AM,2023,04,29,00,58.2,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 01:00 AM,2023,04,29,01,54.4,148,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 02:00 AM,2023,04,29,02,50.7,138,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 03:00 AM,2023,04,29,03,49.7,136,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 04:00 AM,2023,04,29,04,55.7,151,Unhealthy,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 05:00 AM,2023,04,29,05,53.6,146,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 06:00 AM,2023,04,29,06,129.3,189,Unhealthy,205.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 07:00 AM,2023,04,29,07,190.1,240,Very Unhealthy,251.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 08:00 AM,2023,04,29,08,172.1,222,Very Unhealthy,154.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 09:00 AM,2023,04,29,09,137.5,193,Unhealthy,103.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 10:00 AM,2023,04,29,10,128.2,189,Unhealthy,119.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 11:00 AM,2023,04,29,11,110.1,179,Unhealthy,92.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 12:00 PM,2023,04,29,12,95.0,171,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 01:00 PM,2023,04,29,13,82.5,165,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 02:00 PM,2023,04,29,14,72.7,160,Unhealthy,63.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 03:00 PM,2023,04,29,15,63.8,155,Unhealthy,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 04:00 PM,2023,04,29,16,65.4,156,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 05:00 PM,2023,04,29,17,69.7,158,Unhealthy,74.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 06:00 PM,2023,04,29,18,62.3,155,Unhealthy,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 07:00 PM,2023,04,29,19,58.6,153,Unhealthy,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 08:00 PM,2023,04,29,20,54.3,147,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 09:00 PM,2023,04,29,21,46.1,127,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 10:00 PM,2023,04,29,22,49.0,134,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-29 11:00 PM,2023,04,29,23,52.0,142,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 12:00 AM,2023,04,30,00,52.4,143,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 01:00 AM,2023,04,30,01,46.8,129,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 02:00 AM,2023,04,30,02,40.8,114,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 03:00 AM,2023,04,30,03,43.4,120,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 04:00 AM,2023,04,30,04,55.7,151,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 05:00 AM,2023,04,30,05,61.0,154,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 06:00 AM,2023,04,30,06,73.1,160,Unhealthy,85.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 07:00 AM,2023,04,30,07,70.5,159,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 08:00 AM,2023,04,30,08,70.7,159,Unhealthy,71.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 09:00 AM,2023,04,30,09,69.4,158,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 10:00 AM,2023,04,30,10,68.2,158,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 11:00 AM,2023,04,30,11,61.1,154,Unhealthy,54.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 12:00 PM,2023,04,30,12,56.5,152,Unhealthy,52.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 01:00 PM,2023,04,30,13,55.2,150,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 02:00 PM,2023,04,30,14,54.5,148,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 03:00 PM,2023,04,30,15,57.1,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 04:00 PM,2023,04,30,16,60.9,154,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 05:00 PM,2023,04,30,17,74.0,161,Unhealthy,91.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 06:00 PM,2023,04,30,18,81.3,164,Unhealthy,91.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 07:00 PM,2023,04,30,19,95.3,172,Unhealthy,107.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 08:00 PM,2023,04,30,20,91.1,169,Unhealthy,87.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 09:00 PM,2023,04,30,21,91.6,170,Unhealthy,92.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 10:00 PM,2023,04,30,22,78.8,163,Unhealthy,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-04-30 11:00 PM,2023,04,30,23,63.3,155,Unhealthy,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 12:00 AM,2023,05,01,00,54.1,147,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 01:00 AM,2023,05,01,01,51.0,139,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 02:00 AM,2023,05,01,02,50.5,138,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 03:00 AM,2023,05,01,03,58.2,152,Unhealthy,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 04:00 AM,2023,05,01,04,63.1,155,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 05:00 AM,2023,05,01,05,61.0,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 06:00 AM,2023,05,01,06,47.0,129,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 07:00 AM,2023,05,01,07,38.5,108,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 08:00 AM,2023,05,01,08,40.2,113,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 09:00 AM,2023,05,01,09,39.1,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 10:00 AM,2023,05,01,10,40.0,112,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 11:00 AM,2023,05,01,11,41.5,116,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 12:00 PM,2023,05,01,12,45.2,125,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 01:00 PM,2023,05,01,13,49.1,134,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 02:00 PM,2023,05,01,14,48.5,133,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 03:00 PM,2023,05,01,15,49.2,135,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 04:00 PM,2023,05,01,16,48.6,133,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 05:00 PM,2023,05,01,17,46.9,129,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 06:00 PM,2023,05,01,18,50.1,137,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 07:00 PM,2023,05,01,19,52.0,142,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 08:00 PM,2023,05,01,20,59.7,153,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 09:00 PM,2023,05,01,21,56.9,152,Unhealthy,54.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 10:00 PM,2023,05,01,22,53.4,145,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-01 11:00 PM,2023,05,01,23,53.3,145,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 12:00 AM,2023,05,02,00,58.8,153,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 01:00 AM,2023,05,02,01,75.4,161,Unhealthy,90.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 02:00 AM,2023,05,02,02,78.2,163,Unhealthy,81.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 03:00 AM,2023,05,02,03,81.1,164,Unhealthy,84.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 04:00 AM,2023,05,02,04,68.0,157,Unhealthy,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 05:00 AM,2023,05,02,05,64.1,155,Unhealthy,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 06:00 AM,2023,05,02,06,75.2,161,Unhealthy,88.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 07:00 AM,2023,05,02,07,77.4,162,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 08:00 AM,2023,05,02,08,119.9,184,Unhealthy,162.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 09:00 AM,2023,05,02,09,104.9,177,Unhealthy,90.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 10:00 AM,2023,05,02,10,83.4,165,Unhealthy,62.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 11:00 AM,2023,05,02,11,75.2,161,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 12:00 PM,2023,05,02,12,65.1,156,Unhealthy,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 01:00 PM,2023,05,02,13,59.0,153,Unhealthy,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 02:00 PM,2023,05,02,14,49.5,135,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 03:00 PM,2023,05,02,15,44.7,124,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 04:00 PM,2023,05,02,16,43.8,121,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 05:00 PM,2023,05,02,17,42.9,119,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 06:00 PM,2023,05,02,18,43.9,122,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 07:00 PM,2023,05,02,19,53.9,146,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 08:00 PM,2023,05,02,20,60.9,154,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 09:00 PM,2023,05,02,21,67.0,157,Unhealthy,75.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 10:00 PM,2023,05,02,22,71.4,159,Unhealthy,76.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-02 11:00 PM,2023,05,02,23,96.0,172,Unhealthy,120.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-03 12:00 AM,2023,05,03,00,94.5,171,Unhealthy,93.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-03 01:00 AM,2023,05,03,01,78.2,163,Unhealthy,62.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-03 02:00 AM,2023,05,03,02,76.6,162,Unhealthy,75.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-03 03:00 AM,2023,05,03,03,67.3,157,Unhealthy,58.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-03 04:00 AM,2023,05,03,04,88.6,168,Unhealthy,110.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-03 05:00 AM,2023,05,03,05,163.8,214,Very Unhealthy,239.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-03 06:00 AM,2023,05,03,06,131.9,190,Unhealthy,100.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-03 07:00 AM,2023,05,03,07,100.9,174,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-03 08:00 AM,2023,05,03,08,85.4,166,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-03 09:00 AM,2023,05,03,09,72.2,160,Unhealthy,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-05-03 10:00 AM,2023,05,03,10,58.6,153,Unhealthy,45.0,UG/M3,1 Hr,Valid
