Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,2021-02-21 04:00 PM,2021,02,21,16,68.7,158,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-21 05:00 PM,2021,02,21,17,66.3,157,Unhealthy,64.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-21 06:00 PM,2021,02,21,18,72.1,160,Unhealthy,78.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-21 07:00 PM,2021,02,21,19,89.0,168,Unhealthy,106.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-21 08:00 PM,2021,02,21,20,127.5,188,Unhealthy,166.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-21 09:00 PM,2021,02,21,21,154.2,205,Very Unhealthy,181.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-21 10:00 PM,2021,02,21,22,156.6,207,Very Unhealthy,159.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-21 11:00 PM,2021,02,21,23,163.3,214,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 12:00 AM,2021,02,22,00,162.6,213,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 01:00 AM,2021,02,22,01,181.8,232,Very Unhealthy,201.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 02:00 AM,2021,02,22,02,181.8,232,Very Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-02-22 03:00 AM,2021,02,22,03,167.3,218,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 04:00 AM,2021,02,22,04,158.0,208,Very Unhealthy,151.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 05:00 AM,2021,02,22,05,150.5,201,Very Unhealthy,144.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 06:00 AM,2021,02,22,06,151.1,202,Very Unhealthy,151.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 07:00 AM,2021,02,22,07,160.0,210,Very Unhealthy,171.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 08:00 AM,2021,02,22,08,166.3,217,Very Unhealthy,181.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 09:00 AM,2021,02,22,09,170.0,220,Very Unhealthy,179.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 10:00 AM,2021,02,22,10,168.6,219,Very Unhealthy,165.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 11:00 AM,2021,02,22,11,171.6,222,Very Unhealthy,179.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 12:00 PM,2021,02,22,12,164.5,215,Very Unhealthy,147.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 01:00 PM,2021,02,22,13,150.5,201,Very Unhealthy,123.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 02:00 PM,2021,02,22,14,115.9,182,Unhealthy,90.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 03:00 PM,2021,02,22,15,100.9,174,Unhealthy,86.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 04:00 PM,2021,02,22,16,92.4,170,Unhealthy,84.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 05:00 PM,2021,02,22,17,89.7,169,Unhealthy,87.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 06:00 PM,2021,02,22,18,88.3,168,Unhealthy,87.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 07:00 PM,2021,02,22,19,95.6,172,Unhealthy,103.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 08:00 PM,2021,02,22,20,124.3,187,Unhealthy,153.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 09:00 PM,2021,02,22,21,136.1,193,Unhealthy,148.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 10:00 PM,2021,02,22,22,146.5,198,Unhealthy,157.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-22 11:00 PM,2021,02,22,23,153.5,204,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 12:00 AM,2021,02,23,00,169.6,220,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 01:00 AM,2021,02,23,01,181.8,232,Very Unhealthy,194.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 02:00 AM,2021,02,23,02,181.8,232,Very Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-02-23 03:00 AM,2021,02,23,03,171.9,222,Very Unhealthy,167.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 04:00 AM,2021,02,23,04,165.1,215,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 05:00 AM,2021,02,23,05,151.2,202,Very Unhealthy,139.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 06:00 AM,2021,02,23,06,150.1,200,Unhealthy,148.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 07:00 AM,2021,02,23,07,158.1,209,Very Unhealthy,165.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 08:00 AM,2021,02,23,08,161.1,212,Very Unhealthy,168.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 09:00 AM,2021,02,23,09,162.9,213,Very Unhealthy,167.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 10:00 AM,2021,02,23,10,157.6,208,Very Unhealthy,145.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 11:00 AM,2021,02,23,11,137.9,194,Unhealthy,113.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 12:00 PM,2021,02,23,12,130.8,190,Unhealthy,121.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 01:00 PM,2021,02,23,13,119.3,184,Unhealthy,101.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 02:00 PM,2021,02,23,14,120.0,184,Unhealthy,121.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 03:00 PM,2021,02,23,15,105.1,177,Unhealthy,90.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 04:00 PM,2021,02,23,16,98.5,173,Unhealthy,91.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 05:00 PM,2021,02,23,17,96.8,172,Unhealthy,95.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 06:00 PM,2021,02,23,18,101.5,175,Unhealthy,107.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 07:00 PM,2021,02,23,19,112.9,181,Unhealthy,126.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 08:00 PM,2021,02,23,20,164.9,215,Very Unhealthy,216.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 09:00 PM,2021,02,23,21,217.9,268,Very Unhealthy,271.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 10:00 PM,2021,02,23,22,236.4,286,Very Unhealthy,255.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-23 11:00 PM,2021,02,23,23,262.7,313,Hazardous,289.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 12:00 AM,2021,02,24,00,288.4,339,Hazardous,314.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 01:00 AM,2021,02,24,01,308.2,358,Hazardous,328.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 02:00 AM,2021,02,24,02,308.2,358,Hazardous,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-02-24 03:00 AM,2021,02,24,03,256.7,307,Hazardous,231.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 04:00 AM,2021,02,24,04,274.6,325,Hazardous,288.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 05:00 AM,2021,02,24,05,307.4,357,Hazardous,336.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 06:00 AM,2021,02,24,06,303.0,353,Hazardous,299.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 07:00 AM,2021,02,24,07,275.9,326,Hazardous,236.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 08:00 AM,2021,02,24,08,283.2,333,Hazardous,294.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 09:00 AM,2021,02,24,09,575.5,550,Hazardous,867.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 10:00 AM,2021,02,24,10,537.2,524,Hazardous,499.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 11:00 AM,2021,02,24,11,462.5,475,Hazardous,388.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 12:00 PM,2021,02,24,12,347.7,397,Hazardous,233.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 01:00 PM,2021,02,24,13,254.3,305,Hazardous,161.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 02:00 PM,2021,02,24,14,175.6,226,Very Unhealthy,97.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 03:00 PM,2021,02,24,15,139.3,194,Unhealthy,103.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 04:00 PM,2021,02,24,16,134.1,192,Unhealthy,129.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 05:00 PM,2021,02,24,17,126.5,188,Unhealthy,119.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 06:00 PM,2021,02,24,18,121.2,185,Unhealthy,116.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 07:00 PM,2021,02,24,19,160.1,211,Very Unhealthy,199.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 08:00 PM,2021,02,24,20,208.0,258,Very Unhealthy,256.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 09:00 PM,2021,02,24,21,262.9,313,Hazardous,318.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 10:00 PM,2021,02,24,22,280.9,331,Hazardous,299.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-24 11:00 PM,2021,02,24,23,277.9,328,Hazardous,275.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 12:00 AM,2021,02,25,00,234.4,284,Very Unhealthy,191.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 01:00 AM,2021,02,25,01,211.2,261,Very Unhealthy,188.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 02:00 AM,2021,02,25,02,211.2,261,Very Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-02-25 03:00 AM,2021,02,25,03,232.4,282,Very Unhealthy,243.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 04:00 AM,2021,02,25,04,290.5,341,Hazardous,334.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 05:00 AM,2021,02,25,05,368.1,413,Hazardous,436.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 06:00 AM,2021,02,25,06,416.6,445,Hazardous,462.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 07:00 AM,2021,02,25,07,470.7,480,Hazardous,523.0,UG/M3,1 Hr,Suspect
Dhaka,PM2.5 - Principal,2021-02-25 08:00 AM,2021,02,25,08,436.0,457,Hazardous,402.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 09:00 AM,2021,02,25,09,352.7,402,Hazardous,270.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 10:00 AM,2021,02,25,10,283.2,333,Hazardous,214.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 11:00 AM,2021,02,25,11,239.5,289,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 12:00 PM,2021,02,25,12,206.7,257,Very Unhealthy,174.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 01:00 PM,2021,02,25,13,233.8,284,Very Unhealthy,261.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 02:00 PM,2021,02,25,14,169.9,220,Very Unhealthy,106.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 03:00 PM,2021,02,25,15,137.4,193,Unhealthy,105.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 04:00 PM,2021,02,25,16,114.1,181,Unhealthy,91.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 05:00 PM,2021,02,25,17,103.0,176,Unhealthy,92.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 06:00 PM,2021,02,25,18,94.9,171,Unhealthy,87.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 07:00 PM,2021,02,25,19,104.4,176,Unhealthy,114.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 08:00 PM,2021,02,25,20,177.7,228,Very Unhealthy,251.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 09:00 PM,2021,02,25,21,190.8,241,Very Unhealthy,204.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 10:00 PM,2021,02,25,22,218.9,269,Very Unhealthy,247.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-25 11:00 PM,2021,02,25,23,199.4,249,Very Unhealthy,180.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 12:00 AM,2021,02,26,00,197.7,248,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 01:00 AM,2021,02,26,01,171.3,222,Very Unhealthy,145.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 02:00 AM,2021,02,26,02,171.3,222,Very Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-02-26 03:00 AM,2021,02,26,03,127.1,188,Unhealthy,105.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 04:00 AM,2021,02,26,04,120.7,185,Unhealthy,116.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 05:00 AM,2021,02,26,05,111.2,180,Unhealthy,103.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 06:00 AM,2021,02,26,06,107.0,178,Unhealthy,103.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 07:00 AM,2021,02,26,07,103.9,176,Unhealthy,101.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 08:00 AM,2021,02,26,08,113.0,181,Unhealthy,122.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 09:00 AM,2021,02,26,09,186.3,236,Very Unhealthy,259.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 10:00 AM,2021,02,26,10,190.1,240,Very Unhealthy,194.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 11:00 AM,2021,02,26,11,182.5,233,Very Unhealthy,175.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 12:00 PM,2021,02,26,12,157.7,208,Very Unhealthy,133.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 01:00 PM,2021,02,26,13,131.3,190,Unhealthy,105.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 02:00 PM,2021,02,26,14,106.1,177,Unhealthy,81.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 03:00 PM,2021,02,26,15,93.5,171,Unhealthy,81.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 04:00 PM,2021,02,26,16,82.2,165,Unhealthy,71.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 05:00 PM,2021,02,26,17,74.6,161,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 06:00 PM,2021,02,26,18,75.8,161,Unhealthy,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 07:00 PM,2021,02,26,19,94.9,171,Unhealthy,114.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 08:00 PM,2021,02,26,20,139.4,194,Unhealthy,184.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 09:00 PM,2021,02,26,21,141.2,195,Unhealthy,143.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 10:00 PM,2021,02,26,22,160.6,211,Very Unhealthy,180.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-26 11:00 PM,2021,02,26,23,148.2,199,Unhealthy,136.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 12:00 AM,2021,02,27,00,138.1,194,Unhealthy,128.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 01:00 AM,2021,02,27,01,166.5,217,Very Unhealthy,195.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 02:00 AM,2021,02,27,02,166.6,217,Very Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-02-27 03:00 AM,2021,02,27,03,118.8,184,Unhealthy,95.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 04:00 AM,2021,02,27,04,98.3,173,Unhealthy,83.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 05:00 AM,2021,02,27,05,88.0,168,Unhealthy,79.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 06:00 AM,2021,02,27,06,168.0,218,Very Unhealthy,243.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 07:00 AM,2021,02,27,07,179.2,229,Very Unhealthy,190.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 08:00 AM,2021,02,27,08,142.3,196,Unhealthy,106.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 09:00 AM,2021,02,27,09,124.5,187,Unhealthy,107.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 10:00 AM,2021,02,27,10,110.2,179,Unhealthy,96.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 11:00 AM,2021,02,27,11,104.1,176,Unhealthy,98.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 12:00 PM,2021,02,27,12,99.5,174,Unhealthy,95.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 01:00 PM,2021,02,27,13,89.7,169,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 02:00 PM,2021,02,27,14,73.3,160,Unhealthy,57.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 03:00 PM,2021,02,27,15,62.1,154,Unhealthy,51.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 04:00 PM,2021,02,27,16,59.0,153,Unhealthy,56.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 05:00 PM,2021,02,27,17,56.5,152,Unhealthy,54.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 06:00 PM,2021,02,27,18,61.2,154,Unhealthy,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 07:00 PM,2021,02,27,19,83.1,165,Unhealthy,105.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 08:00 PM,2021,02,27,20,125.0,187,Unhealthy,167.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 09:00 PM,2021,02,27,21,130.5,190,Unhealthy,136.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 10:00 PM,2021,02,27,22,153.2,204,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-27 11:00 PM,2021,02,27,23,168.1,218,Very Unhealthy,183.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 12:00 AM,2021,02,28,00,136.5,193,Unhealthy,105.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 01:00 AM,2021,02,28,01,109.2,179,Unhealthy,82.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 02:00 AM,2021,02,28,02,109.3,179,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-02-28 03:00 AM,2021,02,28,03,79.0,163,Unhealthy,64.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 04:00 AM,2021,02,28,04,80.7,164,Unhealthy,82.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 05:00 AM,2021,02,28,05,81.4,164,Unhealthy,82.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 06:00 AM,2021,02,28,06,85.3,166,Unhealthy,89.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 07:00 AM,2021,02,28,07,82.6,165,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 08:00 AM,2021,02,28,08,83.8,166,Unhealthy,85.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 09:00 AM,2021,02,28,09,75.3,161,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 10:00 AM,2021,02,28,10,77.1,162,Unhealthy,79.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 11:00 AM,2021,02,28,11,77.8,163,Unhealthy,78.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 12:00 PM,2021,02,28,12,77.2,162,Unhealthy,75.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 01:00 PM,2021,02,28,13,74.5,161,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 02:00 PM,2021,02,28,14,73.2,160,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 03:00 PM,2021,02,28,15,71.5,159,Unhealthy,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 04:00 PM,2021,02,28,16,68.5,158,Unhealthy,63.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 05:00 PM,2021,02,28,17,68.6,158,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 06:00 PM,2021,02,28,18,71.8,159,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 07:00 PM,2021,02,28,19,77.4,162,Unhealthy,90.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 08:00 PM,2021,02,28,20,88.5,168,Unhealthy,103.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 09:00 PM,2021,02,28,21,87.5,168,Unhealthy,86.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 10:00 PM,2021,02,28,22,89.6,169,Unhealthy,93.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-02-28 11:00 PM,2021,02,28,23,94.8,171,Unhealthy,103.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-03-01 12:00 AM,2021,03,01,00,87.5,168,Unhealthy,76.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-03-01 01:00 AM,2021,03,01,01,86.9,167,Unhealthy,86.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-03-01 02:00 AM,2021,03,01,02,86.9,167,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-03-01 03:00 AM,2021,03,01,03,78.8,163,Unhealthy,71.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-03-01 04:00 AM,2021,03,01,04,78.3,163,Unhealthy,75.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-03-01 05:00 AM,2021,03,01,05,79.2,163,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-03-01 06:00 AM,2021,03,01,06,77.7,162,Unhealthy,75.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-03-01 07:00 AM,2021,03,01,07,79.1,163,Unhealthy,82.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-03-01 08:00 AM,2021,03,01,08,79.3,163,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-03-01 09:00 AM,2021,03,01,09,80.4,164,Unhealthy,83.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-03-01 10:00 AM,2021,03,01,10,78.0,163,Unhealthy,73.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-03-01 11:00 AM,2021,03,01,11,79.9,164,Unhealthy,87.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-03-01 12:00 PM,2021,03,01,12,85.5,166,Unhealthy,98.0,UG/M3,1 Hr,Valid
